PROPERTY_NUMBER_ID,PROPERTY_CATEGORY,PREFECTURE,CITY,NEAREST_TRAIN_LINE,NEAREST_STATION,DISTANCE_TO_NEAREST_STATION_ON_FOOT,AMOUNT/RENT,DATE_OF_CONSTRUCTION,CONSTRUCTION,OCCUPATION_AREA,TOTAL_NUMBER_OF_UNITS,LAYOUT,SIZE_OF_LOT,SIZE_OF_LOT_MEASUREMENT_METHOD,LAND_CATEGORY,CITY_PLANNING_AREA,USE_DISTRICT,LAND_OWNERSHIP,PRIVATE_ROAD,SETBACK,NUMBER_OF_CONNECTED_ROADS,STRONG_POINTS,WATER_SUPPLY,GUS_SUPPLY,DRAINAGE,PLACE_OF_WASHER,BATH,TOILET,TOILET_NOTE,STOVE_HEATING_SYSTEM,GARDEN,PARKING,FOR_OFFICE_USE,INTERIOR_CUSTOMIZABILITY,DISTANCE_TO_ELEMENTARY_SCHOOL,DISTANCE_TO_JUNIOR_HIGH_SCHOOL,DISTANCE_TO_SUPERMARKET,DISTANCE_TO_SHOPPING_DISTRICT,DISTANCE_TO_DRUG_STORE,DISTANCE_TO_HOSPITAL,FLOOR_AREA_RATIO,BUILDING_COVERAGE_RATIO,FARMLAND,RETAIL_PREMISES
9028251,売買居住用,三重県,鳥羽市,近鉄志摩線,志摩赤崎,750,7000000,1977/3/1,木造,127.94,1,4LDK,271.72,公簿,宅地,非線引区域,第二種低層住居専用地域,所有権,無し,無し,指定なし,"ショッピングセンターまで徒歩圏内です。
※現状では家屋使用不可",公営,プロパン,,,専用,専用,,ガス,有り,空き有,1700,1000,,400,,,,,,,無し,無し
9028253,売買居住用,三重県,鳥羽市,近鉄鳥羽線,鳥羽,2100,10000000,1965/1/1,木造,101.85,,R,215.47,公簿,宅地,非線引区域,第二種低層住居専用地域,,無し,無し,指定なし,,,その他,浄化槽,,専用,専用,,IH,有り,空き有,700,4200,,,,,,,,,無し,無し
9028254,売買居住用,三重県,鳥羽市,近鉄志摩線,中之郷,60,1000000,1975/1/1,木造,76.12,,6LDK,92.26,公簿,宅地,非線引区域,近隣商業地域,,無し,無し,指定なし,,,プロパン,,,専用,専用,,,,無,2800,2200,,,,,,,,,無し,無し
9028260,売買居住用,三重県,鳥羽市,近鉄鳥羽線,鳥羽,,1000000,,木造,47.1,1,1LDK,70.7,公簿,宅地,都市計画区域外,,,無し,無し,指定なし,本土に一番近い離島「坂手島」の物件です。交通手段は定期船で、定期船乗り場から約10分。,公営,プロパン,浄化槽,,専用,専用,,,,無,,,,,,,,,,,無し,無し
9028261,売買居住用,三重県,鳥羽市,近鉄鳥羽線,鳥羽,,1000000,1968/7/1,木造,54.85,2,2LDK,69.44,公簿,宅地,都市計画区域外,,所有権,無し,無し,指定なし,鳥羽市の離島エリアに建つ、木造2階建ての物件です。離れに浴室があります。（鳥羽市坂手町199番地3）残置物はありません。,公営,プロパン,浄化槽,,専用,専用,,,,無,,,,,,,,,,,無し,無し
9028263,売買居住用,三重県,鳥羽市,近鉄志摩線,鳥羽,,9000000,1969/12/1,木造,80.32,1,3DK,51.47,公簿,宅地,都市計画区域外,,所有権,無し,無し,指定なし,市内で一番大きい離島「答志島」の、漁港近くにある一軒家です。交通手段は定期船で、定期船乗り場から約30分の航路です。,公営,プロパン,その他,,専用,専用,,ガス,,無,,,,,,,,,,,無し,無し
9028264,売買居住用,北海道,紋別郡雄武町,,,2100,,1974/10/1,木造,111.78,,R,1408,,,,,,無し,無し,指定なし,,公営,,汲み取り式,,,,,,,,7400,7500,5900,6900,,7400,,,,,無し,無し
9028265,売買居住用,北海道,紋別郡雄武町,,,280,,1951/10/1,その他,210.88,1,R,1617,,,,,,無し,無し,指定なし,,井戸,,汲み取り式,,,,,,,,,,25500,26500,,,,26500,,,無し,無し
9028266,売買居住用,宮城県,亘理郡亘理町,,,,,1971/1/1,木造,149.51,,7LDK,5300.86,,,非線引区域,,,無し,無し,指定なし,広い土地を開拓したい方にお勧め！山奥の古民家！,公営,プロパン,汲み取り式,,,,,,,空き有,,,,,,,,,,,有り,無し
9028267,売買居住用,宮城県,亘理郡亘理町,JR常磐線,逢隈,2400,,1998/3/1,木造,129.59,,5LDK,233.24,公簿,宅地,非線引区域,第一種住居地域,,無し,無し,指定なし,,公営,,下水,室内,,専用,,電気,有り,空き有,800,800,,,,,,,,,無し,無し
9028270,売買居住用,宮城県,亘理郡亘理町,,,,,1999/2/1,木造,122.14,,4LDK,264.04,公簿,宅地,非線引区域,,,無し,無し,指定なし,,公営,プロパン,下水,,専用,専用,,,有り,空き有,,,,,,,,,,,無し,無し
9028275,売買居住用,山形県,最上郡鮭川村,,,80,,1982/1/1,木造,620.09,1,12LDK,1063.35,公簿,宅地,,,,無し,無し,指定なし,広い敷地と土蔵、作業小屋を有し農業を始めようとする方にもご対応可能な物件です。雄大な鮭川の近くにあり、新庄市にも近いため自家用車があれば買い物や通勤等に便利なロケーションにあります。,公営,プロパン,浄化槽,有,専用,専用,１、２階ともにトイレあり。,ガス,有り,空き有,1600,3900,,,,7400,,,,,有り,無し
9028276,売買土地,山形県,最上郡鮭川村,JR奥羽本線,羽前豊里,450,,,指定なし,,,R,270.51,公簿,宅地,,,,無し,無し,指定なし,JR羽前豊里駅にほど近く、電車・バス両方で出かけることができます。また、商業施設や総合病院がある真室川町にほど近く、生活に便利です。,,,,,,,,,,,5200,1300,3400,3000,2800,2800,,1900,,,無し,無し
9028280,売買居住用,山形県,最上郡鮭川村,,,,1400000,1980/7/1,木造,192.33,,8SDK,704.08,,宅地,都市計画区域外,,,無し,無し,指定なし,のどかな中山間地帯にあり、里山と河川に近い場所です。村の有名な観光スポット「小杉の大杉」にも徒歩で行くことができます。,公営,プロパン,浄化槽,室内,専用,専用,,,有り,,5400,5400,9500,9300,8900,8900,800,5400,,,無し,無し
9028282,売買居住用,山形県,最上郡鮭川村,JR奥羽本線,羽前豊里,2500,2000000,,木造,132.48,,5DK,,,,,,,無し,無し,指定なし,最近まで賃貸に供していた物件で、大きな修繕の必要がなくすぐにご入居頂けます。買い物圏の新庄市・真室川町に自家用車で１０分ほど、東北中央道新庄・鮭川インターにも８分ほどで便利です。,公営,,その他,室内,,専用,,,有り,,4200,2000,5200,4800,4600,4600,,,,,無し,無し
9028284,売買居住用,山形県,最上郡鮭川村,,,,1500000,1962/1/1,木造,138.8,,6DK,523.26,公簿,宅地,都市計画区域外,,,無し,無し,指定なし,"作業小屋と屋根付き車庫（2台分）があります。
鮭川中学校から比較的近いです。",公営,プロパン,汲み取り式,室内,専用,専用,,,,空き有,4200,1600,5200,4800,5300,4600,600,4200,,,有り,無し
9028288,売買居住用,山形県,最上郡鮭川村,,,,2000000,1985/1/1,木造,216.78,,3K,1245,,畑,都市計画区域外,,,無し,無し,指定なし,"１階ガレージ、２階居住スペースの一軒家！
中学校まですぐそこ！",公営,プロパン,汲み取り式,,専用,専用,,,,空き有,5700,300,4700,4300,4700,4100,2600,6400,,,無し,無し
9028289,売買居住用,山形県,最上郡鮭川村,,,,2000000,1967/1/1,木造,172.96,,8DK,688.66,,宅地,都市計画区域外,,,無し,無し,指定なし,"山あいの静かな立地！
豊かな自然に囲まれて暮らしたい方へ！",公営,プロパン,浄化槽,,専用,専用,,,,空き有,7300,5600,10000,9600,10000,9400,5900,7200,,,無し,無し
9028292,賃貸居住用,宮城県,伊具郡丸森町,,,,30000,,木造,,,5LDK,,,,,,,無し,無し,指定なし,"築80年になりますが、一部リフォームされており、特に水廻りがキレイでおススメ物件です。
希望であれば、畑も附帯可能です。
納屋付。
内装の造作可。",公営,プロパン,汲み取り式,室内,専用,専用,,,,,,,,,,,,,,,無し,無し
9028293,売買居住用,宮城県,伊具郡丸森町,,,,8000000,,木造,223.96,,8LDK,973.34,,宅地,,,,無し,無し,指定なし,眺望の良いところにあり、リフォームもされておりキレイな古民家です。大正６年（築105年）に建てられた風情ある物件です。1.2階の縁側から見る風景は魅力的です。,井戸,プロパン,浄化槽,有,専用,専用,,,,,,,,,,,,,,,無し,無し
9028294,賃貸居住用,宮城県,伊具郡丸森町,,,,50000,,木造,,,7DK,,,,,,,無し,無し,指定なし,"お部屋の状態も良く、和室や洋室がございます。
収納も多くおススメ物件です。",公営,プロパン,下水,室内,専用,専用,温水洗浄便座付き,ガス,,空き有,,,,,,,,,,,無し,無し
9028295,売買居住用,宮城県,伊具郡丸森町,,,,,,木造,,,7DK,,,,,,,無し,無し,指定なし,"空き家になってからの年数が浅いため中の状態は良いです。
薪ストーブがあり、ゆったり暮らしたい方におすすめです。",公営,プロパン,浄化槽,有,専用,専用,,,,,,,,,,,,,,,有り,無し
9028296,売買居住用,宮城県,伊具郡丸森町,,,,1000000,,木造,,,7SK,1734,,,,,,無し,無し,指定なし,"築４５年
室内荷物なし！
和洋織り交ぜたこだわりのある造り
事業にも◎
農地・山林無し",公営,プロパン,汲み取り式,,専用,専用,,ガス,,,,,,,,,,,,,無し,無し
9028297,売買居住用,宮城県,伊具郡丸森町,,,,,,木造,,,7LDK,,,,,,,無し,無し,指定なし,"ELV付きの良質物件です。
バリアフリー仕様にリフォーム及び一部増築してあります。
3点ユニットをはじめ収納多数、トイレや独立洗面台など設備が充実しております。
庭も整っておりおススメ物件です。",公営,プロパン,浄化槽,室内,専用,専用,,IH,,,,,,,,,,,,,無し,無し
9028298,売買居住用,宮城県,伊具郡丸森町,,,,,,木造,143.67,,5LDK,,,,,,,無し,無し,指定なし,"現居住中のため状態は良いです。
浴室乾燥機、エアコン2基、トイレが1.2階に有と設備が充実しているオール電化物件です。
裏には畑があり家庭菜園もできます！
駐車場も数台停められる広さです。",公営,,浄化槽,室内,専用,専用,,IH,,,,,,,,,,,,,有り,無し
9028299,売買居住用,宮城県,伊具郡丸森町,,,,,,木造,,,7LDK,,,,,,,無し,無し,指定なし,物件状態も良く、納屋と車庫付きです。,公営,プロパン,下水,室内,専用,専用,,ガス,,,,,,,,,,,,,無し,無し
9028300,売買居住用,宮城県,伊具郡丸森町,,,,,,木造,151.72,,9DK,10193,,,,,,無し,無し,指定なし,"築年数65年。一部増築を行っております。
作業用の倉庫や納屋もあり、農作業を行いたい方にはおすすめです。",井戸,プロパン,汲み取り式,室内,専用,専用,,ガス,,,,,,,,,,,,,有り,無し
9028301,売買居住用,宮城県,伊具郡丸森町,,,,,1970/2/1,RC(鉄筋コンクリート),197.62,,7DK,950.89,,宅地,,,,無し,無し,指定なし,"敷地が広く家庭菜園にもお勧めです。
バルコニーが広く開放感を感じることが出来ます。
のんびりひっそり暮らしたい方には最適です。",公営,プロパン,汲み取り式,,専用,専用,,ガス,,,,,,,,,,,,,無し,無し
9028308,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,1500,1200000,1967/9/1,木造,60.11,,3DK,168,,,,,,無し,無し,指定なし,平屋のすみっこぐらし,公営,プロパン,汲み取り式,,専用,専用,和式・汲み取り,ガス,,空き有,,,,,,,,,,,無し,無し
9028309,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,1500,7800000,1983/11/1,木造,149.33,,7LDK,487.76,,,,,,無し,無し,指定なし,昭和の和洋折衷の家,公営,プロパン,下水,,専用,専用,洋式・水洗,ガス,,空き有,3100,1600,,,,14000,,,,,無し,無し
9028310,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,12000,7800000,1970/1/1,指定なし,191.99,,8DK,,,,,,,無し,無し,指定なし,アクセス良好で、自然に近い家,公営,,浄化槽,,専用,専用,水洗・洋式,IH,,空き有,3200,3200,,,,9500,,,,,有り,無し
9028311,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,16000,750000,1972/1/1,その他,132.79,,6LDK,,,,,,,無し,無し,指定なし,昭和のまち並みにとけこむ家,公営,プロパン,浄化槽,室内,専用,専用,水洗,ガス,,,7000,7000,,,,16000,,,,,無し,無し
9028316,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,3200,1300000,,木造,90,,3DK,389,,,,,,無し,無し,指定なし,穏やかに住みよい暮らし,公営,プロパン,浄化槽,,専用,専用,洋式・水洗,ガス,,近隣,2000,3900,,,,16000,,,,,有り,無し
9028317,賃貸居住用,岡山県,久米郡美咲町,JR津山線,亀甲,13700,30000,,指定なし,122.07,,3DK,,,,,,,無し,無し,指定なし,理想のレイアウトがかなう家,公営,プロパン,汲み取り式,,専用,専用,汲み取り,ガス,,空き有,14900,13200,,,,29100,,,,,有り,無し
9028318,売買居住用,岡山県,久米郡美咲町,JR津山線,小原,600,4000000,1967/12/1,木造,99.47,,5DK,373.56,,,,,,無し,無し,指定なし,コンパクトな平屋で家族がつながる家,公営,プロパン,,,専用,専用,水洗・洋式,,,空き有,3500,3900,,,,20000,,,,,有り,無し
9028319,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,13000,100000,,木造,74.38,,3K,349.16,,,,,,無し,無し,指定なし,ここからつくる山ぐらし,井戸,,,,無,専用,簡易水洗,,,空き有,12000,11000,,,,27000,,,,,有り,無し
9028320,賃貸居住用,岡山県,久米郡美咲町,JR津山線,亀甲,1700,32000,2003/10/1,指定なし,57.96,,5DK,,,,,,,無し,無し,指定なし,個人オフィスが持てる家,公営,プロパン,汲み取り式,,専用,専用,洋式・汲み取り,ガス,,空き有,2700,1700,,,,18000,,,,,無し,無し
9028321,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,1700,4000000,2003/10/1,指定なし,57.96,,5DK,198,,,,,,無し,無し,指定なし,個人オフィスが持てる家,公営,プロパン,汲み取り式,,専用,専用,洋式・汲み取り,ガス,,空き有,2700,1700,,,,18000,,,,,無し,無し
9028322,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,21000,2600000,1908/1/1,指定なし,129.91,,6LDK,657.88,,,,,,無し,無し,指定なし,山ぐらしをデザインする家,公営,プロパン,汲み取り式,,専用,専用,簡易水洗(洋式・和式),ガス,,空き有,6400,6400,,,,30000,,,,,無し,無し
9028323,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,17000,2800000,1954/1/1,木造,187.36,,7LDK,262.82,,,,,,無し,無し,指定なし,子どもの声が聞こえる家（学園・保育園　目の前）,公営,プロパン,浄化槽,,専用,専用,水洗,ガス,,空き有,20000,20000,,,,26000,,,,,無し,無し
9028325,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,20000,3000000,1992/1/1,木造,77.61,,R,843.65,,,,,,無し,無し,指定なし,趣味が広がるセカンドハウス,公営,,浄化槽,,専用,,水洗・洋式,,,,3100,3100,,,,29000,,,,,有り,無し
9028327,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,13700,1500000,,指定なし,122.07,,3DK,355.52,,,,,,無し,無し,指定なし,理想のレイアウトがかなう家,公営,プロパン,汲み取り式,,,専用,汲み取り,ガス,,空き有,14900,13200,,,,29100,,,,,有り,無し
9028331,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,260,4500000,1978/10/1,木造,103.93,,4DK,109,,,,,,無し,無し,指定なし,駅まで徒歩4分！生活しやすい好立地,公営,プロパン,下水,,専用,専用,水洗,ガス,,近隣,2500,500,,,,15500,,,,,有り,無し
9028337,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,2800,3500000,1965/1/1,指定なし,86.38,,3DK,181,,,,,,無し,無し,指定なし,多彩な趣味に使えるお家,公営,プロパン,汲み取り式,,,専用,汲み取り,,,空き有,2000,2400,,,,18000,,,,,有り,無し
9028339,賃貸居住用,岡山県,久米郡美咲町,JR津山線,亀甲,6000,30000,,木造,199.49,,7LDK,,,,,,,無し,無し,指定なし,"津山市に隣接
ガレージ・農地付き",公営,プロパン,,,,専用,簡易水洗,,,空き有,4900,6000,,,,12300,,,,,有り,無し
9028340,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,11000,500000,,木造,130.44,,4DK,837.74,,,,,,無し,無し,指定なし,,その他,その他,汲み取り式,,専用,専用,和式・汲み取り,,,空き有,13000,11000,,,,27000,,,,,有り,無し
9028341,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,18400,350000,1954/1/1,木造,51.49,,2DK,195.28,,,,,,無し,無し,指定なし,農ある暮らしが叶うミニマムライフ,公営,プロパン,汲み取り式,,,専用,和式・汲み取り,ガス,,空き有,9500,9500,,,,31200,,,,,有り,無し
9028342,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,22900,5500000,1948/1/1,木造,,,4K,357.02,,,,,,無し,無し,指定なし,おだやかな場所で叶える、豊かな暮らし,公営,プロパン,浄化槽,,専用,専用,水洗,,,空き有,5600,5600,,,,36500,,,,,有り,無し
9028343,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,16700,3500000,1985/1/1,木造,134.66,,5DK,342.44,,,,,,無し,無し,指定なし,屋根裏に秘密基地ができるお家,公営,,,,専用,専用,水洗,,有り,空き有,5000,5000,,,,6700,,,,,無し,無し
9028344,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,23100,5840000,1950/3/1,木造,191.64,,7LDK,940.87,,,,,,無し,無し,指定なし,ほどよい古さと個性を生かし”個”民家に,公営,プロパン,汲み取り式,,専用,専用,汲み取り,,,空き有,8900,10500,,,,22800,,,,,有り,無し
9028356,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,184000,500000,1920/1/1,木造,72.06,,4K,286.95,,,都市計画区域外,,,無し,無し,指定なし,見晴らしの良い場所で農ある暮らし,公営,その他,,,,,建物裏側にあり,ガス,,空き有,9500,9500,,,,312000,,,,,有り,無し
9028359,売買居住用,岡山県,久米郡美咲町,JR姫新線,美作落合,7600,3800000,1980/11/1,木造,137.88,,7DK,518.36,,,都市計画区域外,,,無し,無し,指定なし,桜並木街道すぐそば！2世帯住宅可能物件,公営,,汲み取り式,,専用,専用,和式,ガス,,空き有,5000,5000,,,,47100,,,,,無し,無し
9028361,売買居住用,岡山県,久米郡美咲町,JR津山線,亀甲,2500,12800000,,木造,161.64,,7DK,1054.66,,,都市計画区域外,,,無し,無し,指定なし,大規模リフォーム実施済み住宅,公営,,下水,,専用,専用,洋式、水洗,,,空き有,2300,2600,,,,16500,,,,,有り,無し
